percentage_ait_devices_backscatter value_human_life risk_vpi passenger_enplanements passenger_exposure_per_screening risk_nvpi fatalities_mile risk_cancer_per_micro_sv ait_scanner_cost percentage_passengers_driving percentage_ait_screening flight_distance ait_success_rate expected_vpi_fatalities net_cost_ait number_passengers_driving increase_ait_fatalities expected_ait_vpi_fatalities cost_new_driving_fatalities cost_vpi_fatalities expected_cancer_fatalities number_new_driving_fatalities expected_nvpi_fatalities cost_nvpi_fatalities
0.618759399896 6900000 2.20806968763e-08 641394115.669 0.696047274249 4.6140208456e-07 1.04476324394e-08 0.0 184175.192699 0.0167665132332 0.281385521059 500 0.761780673924 14.1624290463 754290535.665 10753942.9281 109.317468937 11.126654996 775237376.61 97720760.4195 0.0 112.353242987 295.940581994 2041990015.76
0.305265202153 6900000 1.95387572888e-08 608212010.221 0.772246643564 3.72009639956e-07 1.21574667e-08 0.0 128426.481583 0.0271777952651 0.287083683126 500 0.535955161453 11.8837068478 1374016086.69 16529861.4916 199.132766187 10.0552323944 1386632560.42 81997577.2498 0.0 200.96124064 226.260730939 1561199043.48
0.387067409974 6900000 2.58881087489e-08 610676350.433 0.49569944005 4.03147557668e-07 1.10639199403e-08 0.0 139832.57607 0.0229245051908 0.172816069992 500 0.543226398779 15.8092557704 1058492317.83 13999453.1654 153.404683743 14.3251104835 1068732920.31 109083864.816 0.0 154.88882903 246.192679203 1698729486.5
0.747413441222 6900000 2.42151392809e-08 622343167.735 0.347029428318 8.36945576862e-07 1.22666189816e-08 0.0 91246.2405204 0.0343726687782 0.370765305824 500 0.551312276448 15.0701264872 1789322530.9 21391595.5709 259.322105928 11.989680138 1810577610.71 103983872.762 0.0 262.402552277 520.867361526 3593984794.53
0.646788603753 6900000 1.913301432e-08 619106891.042 0.697284150979 9.44879046809e-07 1.09636179669e-08 0.0 161253.147564 0.0406776514979 0.285396592579 500 0.592778670765 11.8453810119 1891302098.11 25183814.3538 274.101753349 9.84141483696 1905129464.72 81733128.9821 0.0 276.105719524 584.981129081 4036369790.66
0.572910654033 6900000 1.94621888726e-08 612799144.253 0.654216544857 9.52723830637e-07 1.33981614514e-08 0.0 112703.730834 0.0356119932988 0.329343743179 500 0.52586873917 11.9264126864 2003225318.72 21822999.0186 290.32250996 9.8608584417 2017477643.01 82292247.5362 0.0 292.388064205 583.828348124 4028415602.06
0.625297243363 6900000 2.46831313396e-08 625297015.233 0.239777163917 1.03094073515e-07 9.78576421771e-09 0.0 149663.947558 0.0321513814732 0.224829200042 500 0.764770454382 15.4342883533 1339157409.47 20104162.8708 194.080783981 12.7804746863 1357468723.77 106496589.638 0.0 196.734597648 64.4644164571 444804473.554
0.72666926978 6900000 1.95421517365e-08 630443283.249 0.446148228413 6.16500876912e-07 1.27450635699e-08 0.0 141766.524181 0.0256240607801 0.259391591444 500 0.667306687755 12.3202183025 1405928775.18 16154517.0084 203.757793504 10.1876655931 1420643388.87 85009506.2873 0.0 205.890346213 388.668836966 2681814975.07
0.4816495661 6900000 2.17244255391e-08 605494798.918 0.632973603105 9.95785954878e-07 1.09821317307e-08 0.0 170403.28922 0.0187905555424 0.281041683694 500 0.772803656785 13.1540266734 842443071.906 11377583.6497 122.093198827 10.2971030826 862155844.684 90762784.0465 0.0 124.950122418 602.943216514 4160308193.95
0.74994354186 6900000 2.554555245e-08 623858598.004 0.205542004128 3.55130726878e-07 1.0760333861e-08 0.0 115860.414812 0.0447783777798 0.329816532871 500 0.759266917777 15.9368125367 2046561354.91 27935375.9826 296.603094915 11.9459353468 2074098407.52 109964006.503 0.0 300.593972105 221.551357378 1528704365.91
0.466390813182 6900000 2.48722543949e-08 622423767.7 0.513747658371 4.14095077546e-07 1.27387761188e-08 0.0 189570.803159 0.0314448537193 0.312979487362 500 0.615319912721 15.4810822917 1699761527.7 19572024.3267 246.342250392 12.4996965933 1720333089.02 106819467.813 0.0 249.32363609 257.742618352 1778424066.63
0.402579936186 6900000 2.23092589789e-08 634826839.265 0.717894370267 3.51729206281e-07 1.09487536832e-08 0.0 102073.623598 0.00682917753513 0.296771801314 500 0.615821378843 14.1625163639 309660321.738 4335345.18941 44.8783074982 11.5741972516 327519723.612 97721362.9109 0.0 47.4666266105 223.287140301 1540681268.08
0.635582822369 6900000 2.10658481423e-08 622756280.381 0.383241853675 6.50451595619e-07 1.19450992383e-08 0.0 98222.2750515 0.0480125301998 0.280154202745 500 0.769771831166 13.1188892322 2444880908.78 29900104.7189 354.33056649 10.2897376194 2464402054.91 90520335.7022 0.0 357.159718103 405.072816256 2795002432.17
0.557641432282 6900000 2.69349220961e-08 625350861.827 0.338073614831 8.20806517891e-07 1.21141663101e-08 0.0 196909.654206 0.0312298359019 0.194756950157 500 0.562566330975 16.843776746 1619701956.03 19529604.796 234.739413918 14.9983101952 1632435675.24 116222059.547 0.0 236.584880469 513.292063356 3541715237.16
0.636634271671 6900000 2.19809558399e-08 636073405.999 0.284902784932 2.02196305963e-07 1.13436906723e-08 0.0 188751.401372 0.0263160258278 0.34425834294 500 0.619699778201 13.9815014482 1289599022.46 16738924.1806 186.898409052 10.9987324077 1310180128.83 96472359.9926 0.0 189.881178092 128.611693014 887420681.797
0.524502968551 6900000 2.12242137971e-08 616112890.173 0.423784099045 2.96953316613e-07 1.0517705315e-08 0.0 71231.1060264 0.0474613953748 0.291210214975 500 0.543433325749 13.0765117042 2107845763.38 29241577.476 305.484893243 11.0071101088 2122124634.38 90227930.759 0.0 307.554294838 182.956766145 1262401686.4
0.317494269415 6900000 2.37897657173e-08 631142157.325 0.588449038203 1.19188511519e-07 1.16558103613e-08 0.0 88497.0613219 0.00724560150118 0.368907696703 500 0.604792924435 15.0147240571 344669471.83 4573004.56257 49.9520973666 11.664747461 367784310.343 103601595.994 0.0 53.3020739627 75.2248942885 519051770.591
0.578002941727 6900000 2.03564583893e-08 623264657.845 0.796428551955 5.29084990311e-07 1.08928665399e-08 0.0 90289.3747491 0.043065470905 0.191400243238 500 0.734207007942 12.6874610729 2005102193.72 26841185.9885 290.594520829 10.9045251569 2017404451.54 87543481.403 0.0 292.377456745 329.759975457 2275343830.65
0.690482622542 6900000 2.01685259769e-08 628346243.837 0.412658211536 5.2250680555e-07 1.13925494756e-08 0.0 149577.821872 0.00676999431992 0.187228108657 500 0.507258080478 12.6728175413 326088457.901 4253900.50172 47.2591967972 11.4692424084 334393126.318 87442441.035 0.0 48.4627719301 328.315188647 2265374801.66
0.624249895597 6900000 2.12613369175e-08 610750811.401 0.257630916584 4.67840082534e-07 1.23478249037e-08 0.0 135538.034559 0.0167481734859 0.215885881936 500 0.650499937966 12.9853787738 858924615.242 10228960.546 124.481828296 11.161793301 871507355.006 89599113.5392 0.0 126.305413769 285.733710014 1971562599.1
0.321791000411 6900000 2.55972733155e-08 625975045.976 0.729664970341 5.06642302396e-07 9.70940763943e-09 0.0 197458.341453 0.0144595737653 0.191164540679 500 0.755507417079 16.0232543405 590425391.371 9051332.35253 85.5688973002 13.70907615 606393220.886 110560454.949 0.0 87.8830754907 317.145438536 2188303525.9
0.482991589116 6900000 2.73597578712e-08 625068378.017 0.297671483656 5.28829731452e-07 1.07015648938e-08 0.0 101128.980947 0.0124364807841 0.276699887018 500 0.520448809918 17.1017194755 557019354.489 7773650.87196 80.7274426795 14.638932887 574012581.949 118001864.381 0.0 83.190229268 330.554742486 2280827723.15
0.648418228896 6900000 2.48314312138e-08 627795838.661 0.221151691997 7.90576109146e-07 9.92761227713e-09 0.0 73119.9595415 0.0225597450637 0.289799563111 500 0.502278932526 15.589069184 954509922.37 14162914.0722 138.334771358 13.3199209187 970167045.399 107564577.37 0.0 140.603919623 496.320391467 3424610701.12
0.580579564839 6900000 1.82295716693e-08 617380162.132 0.726811082977 4.7416489926e-07 1.19945005975e-08 0.0 151092.184075 0.0485413655644 0.368187027334 500 0.649521003221 11.2545759128 2461681447.02 29968476.1423 356.765427105 8.5630980223 2480252644.47 77656573.7983 0.0 359.456904995 292.740002382 2019906016.44
0.305448174107 6900000 2.36759268345e-08 612682845.114 0.64715404523 6.29043114419e-07 1.16297686144e-08 0.0 93639.6156399 0.0451173330605 0.237930111209 500 0.732971331741 14.5058342137 2200737536.38 27642615.9835 318.94746904 11.9760754686 2218192871.72 100090256.075 0.0 321.477227785 385.403925042 2659287082.79
0.643883945621 6900000 2.39420905694e-08 621264485.83 0.417914717142 6.46575842995e-07 9.80951461675e-09 0.0 193103.173241 0.0376325934274 0.195070670875 500 0.60541336474 14.8743705873 1570355749.9 23379793.8061 227.587789841 13.1177313506 1582476560.64 102633157.052 0.0 229.344429078 401.694608648 2771692799.67
0.311556998109 6900000 2.4463645368e-08 608742711.402 0.739826691565 8.94658329901e-07 1.30579637517e-08 0.0 176404.28616 0.0425605687123 0.201661217073 500 0.714984733354 14.8920658121 2319533050.33 25908435.9967 336.164210193 12.7448578969 2334348784.95 102755254.103 0.0 338.311418108 544.616737522 3757855488.9
0.579983213103 6900000 2.43494186936e-08 616979745.987 0.580445534064 8.72883793446e-07 1.21923517964e-08 0.0 84434.2443006 0.0472793600571 0.294644688873 500 0.556047169571 15.0230981605 2437042336.36 29170407.5585 353.194541501 12.5617686632 2454025509.89 103659377.307 0.0 355.655870998 538.551621156 3716006185.98
0.624593212106 6900000 2.28376907279e-08 626497285.996 0.514380774292 3.20207824591e-07 9.99805502952e-09 0.0 116825.459331 0.0172203928808 0.389694030458 500 0.654725747816 14.3077512594 719075165.876 10788529.4036 104.213792156 10.6572327503 744263743.589 98723483.6899 0.0 107.864310665 200.609333061 1384204398.12
0.450365013129 6900000 2.00082261188e-08 636775309.902 0.389276969698 5.25961678455e-07 1.17920873886e-08 0.0 74985.5028923 0.011386982344 0.214181654406 500 0.568213678477 12.7407443874 579277536.123 7250949.21095 83.9532661048 11.1901837464 589976404.546 87911136.2731 0.0 85.5038267458 334.919410795 2310943934.49
0.301971703889 6900000 1.8988411376e-08 617706320.034 0.410312599964 4.69499071448e-07 1.02778898031e-08 0.0 105570.068526 0.0378442226077 0.18002687186 500 0.575844233032 11.7292617144 1649419714.26 23376615.4815 239.0463354 10.5133192268 1657809717.43 80931905.8294 0.0 240.262277888 290.012543684 2001086551.42
0.422513940351 6900000 2.43322781501e-08 623093340.006 0.40032441992 4.1714593691e-07 1.0880517534e-08 0.0 129203.416047 0.0365919848097 0.212550870296 500 0.614840792135 15.1612804625 1698068365.01 22800222.0325 246.096864494 13.1799293521 1711739687.67 104612835.191 0.0 248.078215604 259.920855099 1793453900.18
0.391029251861 6900000 2.26023777436e-08 630750283.076 0.370086933754 4.98518809987e-07 1.11270881081e-08 0.0 128114.401684 0.0221507647321 0.379391587229 500 0.754519133192 14.25645616 1044537242.7 13971601.1251 151.382209087 10.1754285168 1072696333.44 98369547.504 0.0 155.46323673 314.440880518 2169642075.57
0.387290215113 6900000 1.9533208251e-08 604231599.659 0.464342033149 6.61712251878e-07 1.12089396318e-08 0.0 133505.953814 0.0439403074878 0.28088583905 500 0.651043535276 11.802581668 2038538709.25 26550122.2829 295.440392645 9.64425642713 2053431153.41 81437813.5092 0.0 297.598717886 399.827452466 2758809422.02
0.485072612693 6900000 2.57307085939e-08 627360600.078 0.640498332218 6.29998937666e-07 1.1507437665e-08 0.0 81314.4512961 0.00964282399665 0.338268848766 500 0.539958296882 16.1424327839 459996310.667 6049527.84898 66.6661319807 13.1940001398 480340495.911 111382786.209 0.0 69.6145646248 395.236511583 2727131929.92
0.587099411772 6900000 1.97263196528e-08 608752923.447 0.309233896848 5.53998000946e-07 1.07852306631e-08 0.0 111657.786663 0.0409181268662 0.322819988192 500 0.541611448194 12.0084547575 1839195226.89 24909029.3518 266.550032882 9.90886048659 1853682427.36 82858337.8267 0.0 268.649627153 337.24790266 2327010528.35
0.505970726331 6900000 1.84980203869e-08 608784049.888 0.384612604107 3.64534909183e-07 1.21739614952e-08 0.0 84113.7831885 0.0170275430698 0.266089121406 500 0.643092611654 11.261299766 857459054.539 10366096.6297 124.269428194 9.33426673547 870755582.452 77702968.3854 0.0 126.196461225 221.923038338 1531268964.53
0.392183846667 6900000 2.35176698147e-08 614634532.904 0.29821915942 7.1837957512e-07 1.47332758638e-08 0.0 118962.08146 0.0258925320812 0.358009832797 500 0.729617765721 14.4547720015 1591803525.87 15914444.3614 230.696163169 10.6790361746 1617856103.07 99737926.8104 0.0 234.471898996 441.540894602 3046632172.75
0.715741228914 6900000 1.93204414559e-08 615753610.115 0.717953942004 6.86306765729e-07 1.06945133331e-08 0.0 128634.215605 0.0142304815005 0.171784023149 500 0.734936071424 11.8966315755 636237981.122 8762470.35761 92.2084030611 10.3946785662 646601456.886 82086757.8709 0.0 93.7103560704 422.595868644 2915911493.64
0.385584850288 6900000 2.42474671463e-08 620342535.097 0.673116450345 2.93183743936e-07 1.30707048892e-08 0.0 144731.333419 0.0188513526359 0.396095752322 500 0.502767919877 15.0417352392 1034014786.92 11694295.8842 149.857215495 12.0462603448 1054683563.68 103787973.15 0.0 152.852690389 181.874346962 1254932994.04
0.638906895772 6900000 2.43536775154e-08 615574395.904 0.205169247287 4.76266176578e-07 9.82675777292e-09 0.0 139516.474239 0.0277588789661 0.349917531436 500 0.661605328447 14.9915003246 1134674683.18 17087655.1505 164.445606258 11.5208585118 1158622111.69 103441352.24 0.0 167.916248071 293.177263937 2022923121.17
0.549840830364 6900000 2.41716155251e-08 626572574.91 0.620865339046 1.60392823456e-07 1.10852168182e-08 0.0 169920.42758 0.00849247649441 0.175932562941 500 0.523602507081 15.1452713793 397377693.309 5321152.86447 57.5909700448 13.7501081987 407004319.255 104502372.517 0.0 58.9861332254 100.49774439 693434436.291
0.531019452717 6900000 2.36884007113e-08 613699810.391 0.709146000858 4.89370804407e-07 1.25533314926e-08 0.0 87484.0586372 0.0273707483724 0.258378940194 500 0.585178519279 14.537567025 1439792446.74 16797423.0864 208.665571992 12.3395187915 1454958979.55 100309212.472 0.0 210.863620225 300.326769875 2072254712.14
0.360431212623 6900000 1.93908665012e-08 621404691.671 0.428942957039 3.41516132671e-07 1.33894398199e-08 0.0 108075.973811 0.0428603693777 0.227006870038 500 0.703199886399 12.0495754194 2447333121.63 26633634.6181 354.685959657 10.1260871728 2460605190.54 83142070.3939 0.0 356.609447904 212.219727123 1464316117.15
0.379247902427 6900000 1.62703577043e-08 621392460.881 0.466943213507 5.8813217266e-07 1.15159313926e-08 0.0 132823.9495 0.0132962427988 0.190050344143 500 0.559394870211 10.1102776133 649096111.069 8262185.03322 94.071900155 9.03542177275 656512616.369 69760915.5318 0.0 95.1467559955 365.460898092 2521680196.83
0.489280562078 6900000 2.42870461459e-08 625150228.919 0.567016332482 2.93709147774e-07 1.04372082112e-08 0.0 88936.9010585 0.0112276874421 0.315651134763 500 0.660824034327 15.1830524579 483632341.387 7018991.37466 70.0916436793 12.0160217273 505484853.428 104763061.96 0.0 73.2586744099 183.612340967 1266925152.67
0.698056525655 6900000 1.53767011835e-08 617964584.306 0.56690248842 4.1974366936e-07 1.15361192256e-08 0.0 165255.609422 0.0154259834333 0.261696939112 500 0.619068012944 9.50225675486 748174259.918 9532711.43987 108.431052162 7.96281320321 758796420.427 65565571.6085 0.0 109.970495714 259.386722151 1789768382.84
0.518312213948 6900000 2.57292635645e-08 597064195.139 0.313654282328 8.93013467384e-07 1.02514240816e-08 0.0 132390.635854 0.0460990027529 0.177993395217 500 0.575741397699 15.3620220417 1936047404.86 27524063.9754 280.586580414 13.7877501946 1946909880.6 105997952.088 0.0 282.160852261 533.186367152 3678985933.35
0.729926532051 6900000 2.4676916565e-08 619344983.74 0.747348855048 9.84571289499e-07 1.13811393615e-08 0.0 106241.462335 0.0287263703119 0.19687132237 500 0.663008400748 15.2835244887 1383401718.95 17791533.3537 200.493002746 13.2886066822 1397166651.82 105456318.972 0.0 202.487920553 609.789289286 4207546096.07
0.590596049229 6900000 1.80677381493e-08 624950926.994 0.565952161309 4.57155388999e-07 1.06615522498e-08 0.0 147945.728107 0.0481585123649 0.39634057567 500 0.570147291892 11.2914497051 2196449789.55 30096706.9451 318.326056457 8.73989252015 2214055534.13 77911002.9652 0.0 320.877613642 285.699684135 1971327820.53
0.634252549377 6900000 2.94530691408e-08 612138114.92 0.287296870854 2.16428042258e-07 1.0177925927e-08 0.0 167302.71507 0.00558150206049 0.304635950865 500 0.775180924705 18.0293462225 210566047.551 3416650.14973 30.5168184856 13.7717525657 239943443.783 124402488.935 0.0 34.7744121424 132.483853804 914138591.248
0.675533425311 6900000 1.97435724087e-08 609395718.456 0.248343053336 8.87761901116e-07 1.0545723029e-08 0.0 103969.337098 0.0420184683138 0.286608451045 500 0.550384313178 12.0316484929 1850128273.75 25605874.6865 268.134532428 10.1337185621 1863223990.28 83018374.601 0.0 270.032462359 540.998301548 3732888280.68
0.716897535171 6900000 1.98870145189e-08 634805429.895 0.200095273244 7.94944182079e-07 1.07136028741e-08 0.0 174290.626288 0.0344746464448 0.385366040991 500 0.521861955689 12.624384801 1600282803.66 21884692.7569 231.925044008 10.0855215903 1617800959.81 87108255.1269 0.0 234.463907219 504.634883247 3481980694.4
0.723969134352 6900000 2.20861730873e-08 638305078.849 0.297578138445 5.0734527259e-07 1.09670481888e-08 0.0 197779.438838 0.0181113300016 0.374391641573 500 0.619694241965 14.097716454 852249112.462 11560553.9247 123.514364125 10.8269285979 874817548.669 97274243.5326 0.0 126.785151981 323.841064224 2234503343.15
0.319172537557 6900000 1.98623152938e-08 623997516.713 0.703728367126 2.29414958679e-07 1.0972701125e-08 0.0 171762.987621 0.0251861046703 0.284252382248 500 0.547998595988 12.3940354195 1176567891.95 15716066.7699 170.51708579 10.4634176826 1189889154.34 85518844.3945 0.0 172.447703527 143.154364513 987765115.14
0.489321640242 6900000 2.12540919649e-08 621358921.215 0.605701614154 4.0183321355e-07 1.08553258591e-08 0.0 113788.667701 0.0293265159144 0.238806332545 500 0.707378391925 13.2064196547 1349488250.19 18222292.2916 195.578007274 10.9755062039 1364881553.0 91124295.6174 0.0 197.808920725 249.68265208 1722810299.35
0.651258970149 6900000 2.04029537531e-08 637236831.151 0.275938880947 3.26789085831e-07 1.1423125077e-08 0.0 117397.693115 0.0174658337606 0.289657323581 500 0.669664140386 13.0015135957 859850276.78 11129872.559 124.615982142 10.479569405 877251691.698 89710443.8103 0.0 127.137926333 208.24204151 1436870086.42
0.3663803757 6900000 2.48058633927e-08 622125165.071 0.526749308363 8.61385436596e-07 1.18986603254e-08 0.0 160042.320945 0.0183125139697 0.327431023231 500 0.729906391121 15.4323518579 909898444.717 11392675.7763 131.869339814 11.7441124119 935347296.894 106483227.82 0.0 135.55757926 535.889556932 3697637942.83
0.487275543499 6900000 2.47371961126e-08 638712366.014 0.647006338911 7.68103848428e-07 1.17739597067e-08 0.0 163547.948442 0.0311292432477 0.257727143194 500 0.50707321889 15.7999530576 1601024071.33 19882632.607 232.032474106 13.7351119853 1615271474.73 109019676.097 0.0 234.097315178 490.597426374 3385122241.98
0.679073329512 6900000 2.42663324691e-08 625376289.158 0.690094326735 3.96674479951e-07 1.35392274842e-08 0.0 108807.644595 0.0390979718645 0.338141220006 500 0.502873706013 15.175588951 2266418215.86 24450944.5582 328.466408096 12.59509647 2284223613.98 104711563.762 0.0 331.046900577 248.070814275 1711688618.5
0.596025348449 6900000 2.36270295557e-08 632625394.856 0.467831728318 5.24403519631e-07 1.04408893633e-08 0.0 92368.9570141 0.0277552458275 0.189575740239 500 0.55007705181 14.9470589019 1254209326.6 17558673.3509 181.769467623 13.3883607023 1264964344.18 103134706.423 0.0 183.328165823 331.75098367 2289081787.32
0.641140007572 6900000 2.78926238526e-08 611215075.298 0.282449276684 9.53743099386e-07 1.16673797775e-08 0.0 180561.22965 0.0245928206149 0.222199227763 500 0.790368753119 17.0483921883 1189451142.27 15031502.7039 172.384223518 14.0543650328 1210109929.64 117633906.099 0.0 175.378250673 582.942160306 4022300906.11
0.372677241178 6900000 1.73266999609e-08 610725955.222 0.522901288746 5.74213086868e-07 1.18840395616e-08 0.0 123212.028532 0.0374490318433 0.368261947341 500 0.73934624989 10.5818653845 1855546961.29 22871095.7446 268.919849462 7.70070820098 1875426945.86 73014871.1531 0.0 271.801006646 350.686835978 2419739168.25
0.379305159131 6900000 2.16542298318e-08 624882603.786 0.260284792815 1.83619521314e-07 9.39535827772e-09 0.0 74429.2098022 0.0301609543104 0.254314381048 500 0.654410744458 13.5313515203 1206277808.94 18847055.6622 174.822870861 11.2793819539 1221816398.95 93366325.4901 0.0 177.074840427 114.740644585 791710447.637
0.304741537003 6900000 1.87707700669e-08 613783837.597 0.762405088908 5.10584936988e-07 1.13032271547e-08 0.0 70439.1378775 0.0415443577293 0.266927907464 500 0.729542002592 11.5211952863 1973264027.1 25499255.3176 285.980293783 9.27761393786 1988744738.4 79496247.4755 0.0 288.223875131 313.388782044 2162382596.1
0.410608515752 6900000 2.22857478909e-08 625147122.064 0.208596161583 3.86786095566e-07 1.03966376228e-08 0.0 175933.500754 0.0328047609244 0.207645239346 500 0.653419412953 13.931871157 1458121222.21 20507801.8819 211.321916263 12.0416028141 1471164073.78 96129910.9833 0.0 213.212184606 241.798214497 1668407680.03
0.616353792584 6900000 2.37989440246e-08 630304876.752 0.668725087789 5.71164341297e-07 1.10434494748e-08 0.0 189153.529321 0.0110393026306 0.280023628192 500 0.596063805898 15.0005904803 512931773.959 6958126.28401 74.337938255 12.4968126786 530207840.791 103504074.314 0.0 76.8417160567 360.007669746 2484052921.25
0.353089706601 6900000 2.20002891199e-08 602873046.948 0.637200823524 7.7519700883e-07 1.17856155412e-08 0.0 106250.939069 0.0301839087531 0.398252572182 500 0.791910017239 13.2633813355 1450936172.08 18197065.0388 210.28060465 9.08037345993 1479798926.43 91517331.2149 0.0 214.463612526 467.345382698 3224683140.62
0.37195555578 6900000 2.48273439947e-08 626866447.827 0.37928438364 4.45931636412e-07 1.24361302684e-08 0.0 158413.326484 0.0493654032031 0.311591463351 500 0.762412419176 15.5634289389 2629901799.16 30945514.9515 381.145188284 11.8661620628 2655412940.6 107387659.678 0.0 384.84245516 279.539580891 1928823108.15
0.317360294349 6900000 2.48307299438e-08 642649339.12 0.405264982863 2.35205397616e-07 1.07651173197e-08 0.0 165637.017021 0.0177526601194 0.244700538977 500 0.680995492461 15.9574521883 829084850.044 11408735.2934 120.157224644 13.2983029293 847432979.931 110106420.099 0.0 122.816373903 151.154593335 1042966694.01
0.420301668132 6900000 1.91651883458e-08 612160338.222 0.720630118966 5.98215821954e-07 1.00966449759e-08 0.0 110504.905131 0.0142924948486 0.37282049989 500 0.60241411991 11.7321681799 591354878.087 8749298.48056 85.7036055199 9.09721315337 609536067.77 80951960.4413 0.0 88.3385605464 366.203999897 2526807599.29
0.419227843516 6900000 2.10422294982e-08 625052790.911 0.454298475216 6.94663856554e-07 1.18083446035e-08 0.0 196649.811626 0.0124142343175 0.29748136569 500 0.740035794543 13.1525042748 612250656.523 7759551.80718 88.7319792062 10.2570217731 632229485.785 90752279.4961 0.0 91.6274617079 434.201582284 2995990917.76
0.556161075402 6900000 2.25350380996e-08 628050826.8 0.673312024158 5.19692261012e-07 1.06357251795e-08 0.0 104650.7919 0.0200568976094 0.286063330184 500 0.705653314093 14.1531493104 904718385.982 12596751.1266 131.118606664 11.2961728374 924431523.645 97656730.2418 0.0 133.975583137 326.39315421 2252112764.05
0.573148581248 6900000 2.60584405582e-08 625495398.79 0.423282893416 9.32684392431e-07 1.15650560243e-08 0.0 161661.845776 0.0410465207181 0.353431072213 500 0.583552731416 16.2994346688 2025593673.24 25674409.8455 293.56430047 12.9377468847 2048789318.95 112466099.215 0.0 296.925988254 583.389795989 4025389592.32
0.352690068578 6900000 1.64047259438e-08 629352673.89 0.764268331778 2.72223996196e-07 1.24687757098e-08 0.0 141472.689023 0.0337804810883 0.345300306987 500 0.52067779929 10.3243581372 1816272575.42 21259836.0982 263.227909481 8.46813968217 1829080482.76 71238071.1467 0.0 265.084127936 171.324899903 1182141809.33
0.629535987129 6900000 2.25363802552e-08 610333974.368 0.533040955191 2.78685194001e-07 1.16498700925e-08 0.0 167346.283943 0.0324861377646 0.273713493752 500 0.549246952333 13.754718529 1579539208.6 19827393.5737 228.918725884 11.6868850068 1593807259.9 94907557.8501 0.0 230.986559406 170.091042052 1173628190.16
0.52846593815 6900000 2.14055224852e-08 612073743.531 0.324963630829 9.60422624626e-07 1.21662775799e-08 0.0 155707.500658 0.0190309723312 0.2494264727 500 0.687243287258 13.1017582798 962351989.513 11648358.4778 139.471302828 10.855898517 977848421.878 90402132.1306 0.0 141.717162591 587.849471227 4056161351.47
0.678698808545 6900000 2.43073881491e-08 628500439.313 0.334937608707 3.0093005024e-07 1.05564094982e-08 0.0 181176.390448 0.0129870609811 0.256070492876 500 0.51799588719 15.2772041303 580558660.011 8162373.53201 84.1389362335 13.2507828826 594540966.62 105412708.499 0.0 86.1653574812 189.134668778 1305029214.57
0.404480627171 6900000 2.61011459089e-08 617256469.016 0.582982088835 3.26723039554e-07 1.16831603195e-08 0.0 161521.761573 0.0222836997767 0.183040068098 500 0.596389783799 16.111101161 1096688078.44 13754757.8408 158.940301223 14.3523613735 1108823382.97 111166598.011 0.0 160.69904101 201.671909741 1391536177.21
0.460718178825 6900000 2.38290113917e-08 607328795.918 0.555665532067 1.56917137002e-07 1.24033159894e-08 0.0 130706.156657 0.00734903935346 0.313888092874 500 0.605274240782 14.4720447964 363008943.728 4463283.22169 52.6099918446 11.7225244922 381980633.827 99857109.0952 0.0 55.3595121488 95.3002958743 657572041.533
0.71092417007 6900000 1.84728506488e-08 606824170.21 0.520377214738 3.45386677019e-07 9.27323862047e-09 0.0 171150.522314 0.0369868613952 0.269079047868 500 0.513079584005 11.2097722664 1425441977.15 22444521.4748 206.58579379 9.6621626988 1436120483.17 77347428.6382 0.0 208.133403358 209.588983684 1446163987.42
0.529141693368 6900000 2.67638688135e-08 617607498.183 0.31541746764 9.08919051932e-07 1.31570507255e-08 0.0 132836.320106 0.0433294473687 0.319244234379 500 0.574250333791 16.5295660596 2408515103.59 26760591.587 349.06015994 13.4992650444 2429424180.59 114054005.811 0.0 352.090460955 561.355221715 3873351029.83
0.537673971637 6900000 2.34603505202e-08 621442628.441 0.404424153404 8.4839788186e-07 9.90799360019e-09 0.0 185512.019564 0.040245976953 0.366220538463 500 0.649657663803 14.5792618914 1685917409.02 25010565.7018 244.33585638 11.1105933603 1709851221.89 100596907.051 0.0 247.804524911 527.230609667 3637891206.7
0.406810246875 6900000 2.1629000124e-08 625469041.961 0.467152351059 2.38833725928e-07 1.12543407893e-08 0.0 146547.046659 0.0354917398522 0.192946246055 500 0.560010187681 13.5282699861 1713774957.29 22198984.5229 248.373182216 12.0665152047 1723861065.28 93345062.9041 0.0 249.834936997 149.383101744 1030743402.03
0.365919613647 6900000 2.11795168531e-08 610119903.967 0.671776901202 2.65434730987e-07 1.21196831857e-08 0.0 181867.70451 0.0468103188088 0.252343568359 500 0.772818387134 12.9220447885 2370957472.67 28559907.2163 343.617025025 10.4020425389 2388345488.2 89162109.0406 0.0 346.137027275 161.947012579 1117434386.8
0.307495488897 6900000 2.59178568282e-08 617494042.649 0.783889426114 8.98361776732e-07 1.09168268654e-08 0.0 131667.698614 0.026743571834 0.178221984742 500 0.583429076365 16.0041221896 1232452687.25 16513996.2867 178.616331486 14.3400153577 1243935024.39 110428443.108 0.0 180.280438318 554.733045276 3827658012.4
0.663524360387 6900000 2.6650376275e-08 600358455.457 0.700975451844 8.89275534737e-07 8.41925387494e-09 0.0 114232.246487 0.0244059004835 0.171988289947 500 0.584758380533 15.9997787378 840090285.694 14652288.7183 121.752215318 14.3906554881 851193236.119 110398473.291 0.0 123.361338568 533.88408651 3683800196.92
